"scenario","mechanism","rate","method","outcome","n_sim","theta","mean_est","bias","bias_mcse","rel_bias","emp_se","emp_se_mcse","mod_se","mod_se_mcse","se_ratio","rmse","rmse_mcse","coverage","coverage_mcse","ci_width","mean_fmi","label"
2,"MCAR",0.3,"IPW","wasted",500,0.0762326625345566,0.0757465124904638,-0.000486150044092776,0.000254173475635738,-0.006377188306553,0.00568349169598896,0.000179907786049793,0.00518336033469636,1.56481196579473e-05,0.912002798975573,0.00569858013614182,0.000176198989026126,0.922,0.0119929979571415,0.0203575030544664,NA,"MCAR 30%"
2,"MCAR",0.3,"MI-PMM","wasted",500,0.0762326625345566,0.0759036574507154,-0.000329005083841247,0.000241316777955961,-0.00431580208407528,0.00539600719620751,0.00017080762321929,0.00487412034098415,1.6215546851335e-05,0.903282772567435,0.00540063924173737,0.000168504742587291,0.928,0.0115599307956406,0.0193054587910037,0.24318473338609,"MCAR 30%"
2,"MCAR",0.3,"MI-RF","wasted",500,0.0762326625345566,0.0740538875779506,-0.00217877495660604,0.000247810424922509,-0.0285805963502638,0.00554120955659837,0.000175403923624824,0.00481850900950187,1.70895745504318e-05,0.869577113134817,0.00594900442552958,0.000184351635540779,0.892,0.0138806339912844,0.0190482803909774,0.217630915573111,"MCAR 30%"
3,"MCAR",0.5,"Complete data","wasted",500,0.0762326625345566,0.0763121395960572,7.9477061500563e-05,0.00020872191442578,0.00104255917159571,0.00466716389049939,0.00014773649150642,0.00448514415381085,9.76082642825757e-06,0.960999926088076,0.00466317172603847,0.000163072156978971,0.936,0.0109456840809517,0.0176250410320691,NA,"MCAR 50%"
3,"MCAR",0.5,"CCA","wasted",500,0.0762326625345566,0.0761931878491331,-3.94746854235212e-05,0.000273889078030039,-0.000517818532254821,0.0061243459676991,0.000193862784180597,0.00599238207511002,1.90041362368242e-05,0.978452573828277,0.00611834590030651,0.000193184320068661,0.952,0.00955991631762538,0.0235454199432677,NA,"MCAR 50%"
3,"MCAR",0.5,"IPW","wasted",500,0.0762326625345566,0.0761274321024294,-0.000105230432127248,0.000271632360285348,-0.00138038510828016,0.00607388422486752,0.000192265445622075,0.00600217913089466,1.9164385478644e-05,0.988194524077478,0.00606871970697164,0.000191234780994439,0.96,0.00876356092008266,0.0235839733803768,NA,"MCAR 50%"
3,"MCAR",0.5,"MI-PMM","wasted",500,0.0762326625345566,0.0766827615378277,0.000450099003271087,0.000258016654046206,0.00590428024296089,0.00576942777774362,0.000182628045185772,0.00524846981507274,2.49220218810214e-05,0.909703703254498,0.00578120345616552,0.000183170192054141,0.92,0.0121326007104825,0.0209873680295947,0.372329303906756,"MCAR 50%"
3,"MCAR",0.5,"MI-RF","wasted",500,0.0762326625345566,0.0735816697427367,-0.00265099279181989,0.000254139612852696,-0.0347750256081924,0.00568273450114108,0.000179883817465694,0.00510793177534261,2.21758180636978e-05,0.898851032776025,0.00626551252890929,0.000190529146235931,0.906,0.0130509769749241,0.0203727365959807,0.338050407550062,"MCAR 50%"
4,"MAR",0.1,"Complete data","wasted",500,0.0762326625345566,0.0767485425338936,0.000515879999336999,0.000190891983579381,0.00676717803347283,0.00426847451643269,0.000135116199888763,0.00449738970178952,9.70076645063916e-06,1.0536292730519,0.00429529592947406,0.000138788198619204,0.958,0.00897061870775924,0.0176733725001966,NA,"MAR 10%"
4,"MAR",0.1,"CCA","wasted",500,0.0762326625345566,0.0763619960865708,0.000129333552014249,0.000196599469293687,0.00169656349016567,0.00439609777681067,0.000139156043606536,0.00465824571807935,1.12362893759478e-05,1.05963196329515,0.00439360347319028,0.000143113991374454,0.96,0.00876356092008266,0.0183025921065379,NA,"MAR 10%"
4,"MAR",0.1,"IPW","wasted",500,0.0762326625345566,0.076637304140558,0.000404641606001371,0.000196935817170713,0.00530798207156867,0.00440361874398184,0.00013939411566243,0.00471338278140735,1.15214234236339e-05,1.07034306451912,0.00441778328526546,0.000145060751048984,0.954,0.00936845771725528,0.0185191654159941,NA,"MAR 10%"
