"scenario","mechanism","rate","method","outcome","n_sim","theta","mean_est","bias","bias_mcse","rel_bias","emp_se","emp_se_mcse","mod_se","mod_se_mcse","se_ratio","rmse","rmse_mcse","coverage","coverage_mcse","ci_width","mean_fmi","label"
8,"MNAR",0.3,"Complete data","wasted",20,0.0762326625345566,0.0761661663278106,-6.64962067459945e-05,0.000929839427882381,-0.00087227973594457,0.00415836833780904,0.000674576421344549,0.00450143177335788,5.47177619559739e-05,1.08249953050806,0.00405362154335597,0.000496995794395784,1,0,0.017685981691427,NA,"MNAR 30%"
8,"MNAR",0.3,"CCA","wasted",20,0.0762326625345566,0.049992535366474,-0.0262401271680826,0.000962496173494069,-0.344211080862981,0.00430441374403234,0.000698268114691713,0.00422385701609269,7.95552393009449e-05,0.981285087184908,0.0265734049868091,0.000989151679544978,0,0,0.0165946115935301,NA,"MNAR 30%"
8,"MNAR",0.3,"IPW","wasted",20,0.0762326625345566,0.048965275197946,-0.0272673873366106,0.00099925253519154,-0.357686409342586,0.00446879319075457,0.000724933982143681,0.00425331778356333,8.05038939752375e-05,0.951782193090289,0.0276130769585246,0.00100137516701795,0,0,0.0167132777121362,NA,"MNAR 30%"
8,"MNAR",0.3,"MI-PMM","wasted",20,0.0762326625345566,0.0509039192346206,-0.025328743299936,0.000853435145400716,-0.332255787189047,0.00381667799900684,0.000619146928997404,0.00403994790745484,7.84848749854019e-05,1.05849849227682,0.0256004671159484,0.000878237454002731,0,0,0.0160301121280454,0.265645562178148,"MNAR 30%"
8,"MNAR",0.3,"MI-RF","wasted",20,0.0762326625345566,0.0496835202476117,-0.0265491422869449,0.000942592529546153,-0.348264659848526,0.00421540194229735,0.000683828493716854,0.00396302509808546,6.82805806749783e-05,0.940129826842954,0.0268651835845358,0.000950876204472824,0,0,0.0156995385084934,0.228915412479328,"MNAR 30%"
9,"MNAR",0.5,"Complete data","wasted",20,0.0762326625345566,0.0761515836756083,-8.10788589482997e-05,0.000824603849149309,-0.00106357112886548,0.00368774052241167,0.000598230508307122,0.00454197030575681,6.09146642496396e-05,1.23164042539156,0.00359527918720836,0.000517353433673653,1,0,0.0178408016916797,NA,"MNAR 50%"
9,"MNAR",0.5,"CCA","wasted",20,0.0762326625345566,0.0399790005887598,-0.0362536619457968,0.000746151234663342,-0.475565994161136,0.00333688976440526,0.000541314999738517,0.0045917515833814,0.000122443085116657,1.37605731911249,0.0363992595544871,0.000724948802569148,0,0,0.0180498663560174,NA,"MNAR 50%"
9,"MNAR",0.5,"IPW","wasted",20,0.0762326625345566,0.0386990688223683,-0.0375335937121883,0.000953418724601794,-0.492355802149428,0.00426381815846153,0.00069168264110878,0.00471379033719538,0.000142325303758402,1.10553268502806,0.0377629685667801,0.000907315423025464,0,0,0.0185101628109526,NA,"MNAR 50%"
9,"MNAR",0.5,"MI-PMM","wasted",20,0.0762326625345566,0.0412214780146545,-0.0350111845199021,0.000740290174806366,-0.459267502352176,0.00331067830788447,0.000537062940011807,0.00411494870736772,0.000119888229406944,1.24293221046812,0.0351595734160984,0.000729244002492476,0,0,0.0165723837534934,0.423019252072652,"MNAR 50%"
9,"MNAR",0.5,"MI-RF","wasted",20,0.0762326625345566,0.0388586376804357,-0.0373740248541209,0.000795652871658686,-0.490262619873458,0.00355826781504348,0.000577227261720206,0.00377860385060721,9.5961043273257e-05,1.06192227426845,0.03753459657633,0.000773916321680859,0,0,0.015072416528012,0.322595851286859,"MNAR 50%"
10,"MAR",0.3,"MI-RF (ntree=50)","wasted",4,0.0762326625345566,0.071459934669898,-0.00477272786465857,0.00112847727300641,-0.0626073877781072,0.00225695454601282,0.000921397835064376,0.00465464675284411,6.90432596309088e-05,2.06235733061931,0.00515745229131247,0.000945061243175166,1,0,0.0184448896259246,0.228296148196965,"MAR 30% (ntree=50)"
